job_id,job_title,company,job_location,date_posted,job_field,job_type,salary,experience,job_position,deadline,job_url
35C77686,Java Developer,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,31/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,3 - 4,Nhân viên,25/06/2026,https://careerviet.vn/vi/tim-viec-lam/java-developer.35C77686.html
35C7757E,Frontend Developer - Khối Ngân hàng Số,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,31/05/2026,"CNTT - Phần mềm, Ngân hàng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/frontend-developer-khoi-ngan-hang-so.35C7757E.html
35C777D6,Business Analyst (Chuyên viên Phân tích Kinh doanh),CÔNG TY TNHH XUẤT NHẬP KHẨU MT GROUP,Hồ Chí Minh,31/05/2026,CNTT - Phần mềm,Nhân viên chính thức,12 Tr - 16 Tr VND,Trên 2,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/business-analyst-chuyen-vien-phan-tich-kinh-doanh.35C777D6.html
35C76839,Chuyên viên Phân tích nghiệp vụ BA,Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội,Hà Nội,31/05/2026,"CNTT - Phần mềm, Ngân hàng, Chứng khoán",Nhân viên chính thức,Cạnh tranh,1 - 2,Nhân viên,29/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba.35C76839.html
35C7713A,Junior Industrial Software Engineer and Developer,CÔNG TY TNHH APVN SEALING,Hồ Chí Minh,25/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,1 - 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/junior-industrial-software-engineer-and-developer.35C7713A.html
35C77692,.NET Core Developer,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,25/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,3 - 4,Nhân viên,25/06/2026,https://careerviet.vn/vi/tim-viec-lam/net-core-developer.35C77692.html
35C76615,Chuyên viên IT Support,CP Thương Mại và Đầu Tư Công Nghệ Viễn Thông Mới,Hồ Chí Minh,25/05/2026,"CNTT - Phần cứng / Mạng, Bưu chính viễn thông",Nhân viên chính thức,9 Tr - 14 Tr VND,2 - 4,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-support.35C76615.html
35C76A98,IT Business Analyst,Công Ty Tài Chính Mirae Asset (Việt Nam),Hồ Chí Minh,25/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,2 - 4,Nhân viên,29/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-business-analyst.35C76A98.html
35C73498,Chuyên viên phân tích nghiệp vụ ERP (Business Analyst),CÔNG TY CỔ PHẦN PHÁT TRIỂN CƠ ĐIỆN LẠNH HOÀNG ĐẠT,Hà Nội,25/05/2026,CNTT - Phần mềm,Nhân viên chính thức,20 Tr - 30 Tr VND,2 - 3,Nhân viên,24/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-erp-business-analyst.35C73498.html
35C73439,Nhân Viên Giám Sát Thi Công/ Triển Khai Dự Án (Autocad),CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh,25/05/2026,"Quản lý điều hành, CNTT - Phần cứng / Mạng, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,24/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-giam-sat-thi-cong-trien-khai-du-an-autocad.35C73439.html
35C7347F,Android Embedded Engineer (Automotive / GPS / Location),ShelbyGlobal Vietnam Company Limited,Hà Nội,25/05/2026,"CNTT - Phần mềm, Cơ khí / Ô tô / Tự động hóa",Nhân viên chính thức,2.000 - 3.000 USD,1 - 5,Nhân viên,24/06/2026,https://careerviet.vn/vi/tim-viec-lam/android-embedded-engineer-automotive-gps-location.35C7347F.html
35C73493,Kỹ sư Tech support Cloud,Công ty TNHH Viettel - CHT,Hà Nội,25/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Trên 1,Nhân viên,24/06/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-tech-support-cloud.35C73493.html
35C6E5D8,[I1] Nhân viên IT SUPPORT,BellSystem24 Việt Nam,Hà Nội,25/05/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,8 Tr - 9 Tr VND,- Tối thiểu 06 năm kinh nghiệm làm việc tại vị trí Nhân viên kỹ thuật khối tổng đài CSKH,Mới tốt nghiệp,24/06/2026,https://careerviet.vn/vi/tim-viec-lam/i1-nhan-vien-it-support.35C6E5D8.html
35C6E6FD,Solution Architecture Expert,LOTTE FINANCE VIETNAM,Hà Nội,25/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Trên 7,Nhân viên,24/06/2026,https://careerviet.vn/vi/tim-viec-lam/solution-architecture-expert.35C6E6FD.html
35C6E72D,IT Service Desk - MSB - KCN - 3I128,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,25/05/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,8 Tr - 12 Tr VND,1 - 2,Nhân viên,24/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-service-desk-msb-kcn-3i128.35C6E72D.html
35C778BE,IT Helpdesk & ERP Support,CÔNG TY TNHH EVOLUTION ENTERPRISES,Hồ Chí Minh,26/05/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,12 Tr - 15 Tr VND,Trên 1,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-helpdesk-erp-support.35C778BE.html
35C77922,Chuyên viên IT Helpdesk,,Hồ Chí Minh,26/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,10 Tr - 15 Tr VND,Trên 1,Nhân viên,25/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-it-helpdesk.35C77922.html
35C734E7,Giám Đốc Phát Triển Kinh Doanh,Tập Đoàn CT Group Việt Nam,Hồ Chí Minh,26/05/2026,"Bán hàng / Kinh doanh, CNTT - Phần mềm, Bán Hàng Kỹ Thuật",Nhân viên chính thức,Cạnh tranh,7 - 10,Quản lý,25/06/2026,https://careerviet.vn/vi/tim-viec-lam/giam-doc-phat-trien-kinh-doanh.35C734E7.html
35C6E91E,(Tuyển gấp) Nhân viên bảo trì,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀNG PHÚ QUÝ,Hà Nội,26/05/2026,"CNTT - Phần cứng / Mạng, Bảo trì / Sửa chữa",Nhân viên chính thức,10 Tr - 15 Tr VND,1 - 2,Nhân viên,25/06/2026,https://careerviet.vn/vi/tim-viec-lam/tuyen-gap-nhan-vien-bao-tri.35C6E91E.html
35C6E6CF,Trưởng phòng mua hàng (Purchasing manager),Công ty TNHH PNK,Hà Nội,26/05/2026,"Bưu chính viễn thông, Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần cứng / Mạng",Nhân viên chính thức,1.000 - 2.000 USD,1 - 3,Quản lý,25/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-mua-hang-purchasing-manager.35C6E6CF.html
35C72C6B,Data Analyst,Công ty TNHH Viettel - CHT,Hà Nội,22/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,21/06/2026,https://careerviet.vn/vi/tim-viec-lam/data-analyst.35C72C6B.html
35C6DE49,Chuyên viên cao cấp quản lý dự án ( IT PM) - K.CNTT,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,22/05/2026,"CNTT - Phần mềm, Ngân hàng, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,1 - 5,Nhân viên,21/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-ly-du-an-it-pm-k-cntt.35C6DE49.html
35C6DDB5,DevOps Engineer (product Cloud AI),Công ty TNHH Viettel - CHT,Hà Nội,22/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,21/06/2026,https://careerviet.vn/vi/tim-viec-lam/devops-engineer-product-cloud-ai.35C6DDB5.html
35C6DDBF,Nhân viên Quản lý chất lượng,Công ty TNHH Viettel - CHT,Hà Nội,22/05/2026,"CNTT - Phần mềm, Quản lý chất lượng (QA/QC), CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 2,Nhân viên,21/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quan-ly-chat-luong.35C6DDBF.html
35C72C0C,"Senior Network Engineer (Dau Giay, Đồng Nai - Free Shuttle Bus)",Techtronic Industries Vietnam Manufacturing Company Limited,Đồng Nai,21/06/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,3 Năm,21/06/2026,21/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-network-engineer-dau-giay-dong-nai-free-shuttle-bus.35C72C0C.html
35C72E0D,Trưởng nhóm phần mềm,SCI Group,Hà Nội,22/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,2 - 5,Trưởng nhóm / Giám sát,21/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-phan-mem.35C72E0D.html
35C72BD7,SHINE ON 2026 - Internship Program,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Hà Nội,22/05/2026,"Bảo hiểm, Luật / Pháp lý, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,,Sinh viên/ Thực tập sinh,21/06/2026,https://careerviet.vn/vi/tim-viec-lam/shine-on-2026-internship-program.35C72BD7.html
35C730BE,Chuyên viên mua hàng quốc tế,Công ty TNHH PNK,Hà Nội,23/05/2026,"CNTT - Phần cứng / Mạng, Thu mua / Vật tư, Điện / Điện tử / Điện lạnh / Điện công nghiệp",Nhân viên chính thức,20 Tr - 30 Tr VND,2 - 3,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-quoc-te.35C730BE.html
35C6E14B,[I1] PHÓ BỘ PHẬN IT,BellSystem24-Việt Nam,Hà Nội,23/05/2026,CNTT - Phần mềm,Nhân viên chính thức,35 Tr - 45 Tr VND,5 - 15,Quản lý,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/i1-pho-bo-phan-it.35C6E14B.html
35C6E204,Chuyên Viên Phát Triển Dự Án Phần Mềm,Tập Đoàn An Phát Holdings,Hải Dương,23/05/2026,CNTT - Phần mềm,Nhân viên chính thức,13 Tr - 17 Tr VND,Chưa có kinh nghiệm,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-du-an-phan-mem.35C6E204.html
35C6E0C9,Senior AI Engineer,CÔNG TY TNHH MILLENNIUM FURNITURE,Quảng Ngãi,23/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Trên 5,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/senior-ai-engineer.35C6E0C9.html
35C72FCF,Network Administrator,Công ty TNHH Sài Gòn Stec,Bình Dương,23/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,9 Tr - 15 Tr VND,1 - 3,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/network-administrator.35C72FCF.html
35C73046,Digital Banking - CVCC/ Giám Đốc Phát Triển Sản Phẩm Số,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,23/05/2026,"Quản lý điều hành, Ngân hàng, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,3 - 4,Trưởng nhóm / Giám sát,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/digital-banking-cvcc-giam-doc-phat-trien-san-pham-so.35C73046.html
35C72E75,Technical Leader,Công ty Cổ phần Thiết kế và Quản lý Kỹ thuật IMP,Bình Dương,23/05/2026,CNTT - Phần mềm,Nhân viên chính thức,30 Tr - 35 Tr VND,4 - 6,Trưởng nhóm / Giám sát,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/technical-leader.35C72E75.html
35C6E237,Chuyên Viên Cao Cấp Bộ Phận Quản Lý Liên Hệ & Làm Giàu Dữ Liệu,FE CREDIT,Hồ Chí Minh,23/05/2026,"Ngân hàng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,22/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-bo-phan-quan-ly-lien-he-lam-giau-du-lieu.35C6E237.html
35C76761,ERP Solution Specialist (Operations - Supply Chain - FICO),CÔNG TY CỔ PHẦN I GROUP,Hồ Chí Minh,24/05/2026,"CNTT - Phần mềm, Sản xuất / Vận hành sản xuất, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,3 - 5,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/erp-solution-specialist-operations-supply-chain-fico.35C76761.html
35C6D11F,Quản lý cao cấp - ERP (IT),CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,Hồ Chí Minh,17/05/2026,"Quản lý điều hành, CNTT - Phần mềm, Sản xuất / Vận hành sản xuất",Nhân viên chính thức,Cạnh tranh,10 - 12,Quản lý,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/quan-ly-cao-cap-erp-it.35C6D11F.html
35C6D2BA,Software Engineer,Công ty Cổ phần Du lịch Việt Nam VNTravel,Hà Nội,17/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,Chưa có kinh nghiệm,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/software-engineer.35C6D2BA.html
35C6D335,TRƯỞNG NHÓM PHÂN TÍCH NGHIỆP VỤ ERP (LEVEL: SENIOR/LEAD),Chương trình Học viện Công nghệ BKACAD,Hà Nội,17/05/2026,"Bán hàng / Kinh doanh, Tài chính / Đầu tư, CNTT - Phần mềm",Nhân viên chính thức,18 Tr - 25 Tr VND,3 - 5,Trưởng nhóm / Giám sát,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-phan-tich-nghiep-vu-erp-level-senior-lead.35C6D335.html
35C7228C,Data Scientist,"BRAVESTARS.,JSC",Hà Nội,17/05/2026,"CNTT - Phần mềm, Thống kê, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Lên đến 35 Tr VND,Trên 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/data-scientist.35C7228C.html
35C6D32C,Chuyên viên UX/UI,CÔNG TY TNHH XUẤT NHẬP KHẨU MT GROUP,Hồ Chí Minh,17/05/2026,CNTT - Phần mềm,Nhân viên chính thức,10 Tr - 15 Tr VND,Trên 2,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ux-ui.35C6D32C.html
35C6D0DB,GIẢNG VIÊN NGÀNH CÔNG NGHỆ THÔNG TIN,TRƯỜNG ĐẠI HỌC YERSIN ĐÀ LẠT,Lâm Đồng,17/05/2026,"Giáo dục / Đào tạo, CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Trên 9 Tr VND,Chưa có kinh nghiệm,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/giang-vien-nganh-cong-nghe-thong-tin.35C6D0DB.html
35C7655D,Senior Software Developer,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,18/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3,Nhân viên,31/07/2026,https://careerviet.vn/vi/tim-viec-lam/senior-software-developer.35C7655D.html
35C76632,IT Specialist Server & Office Application,Công ty cổ phần Nafoods Group,Hồ Chí Minh,18/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,18 Tr - 20 Tr VND,2 - 4,Nhân viên,20/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-specialist-server-office-application.35C76632.html
35C766DF,Lập trình viên Full Stack/ Full Stack Developer,Công Ty TNHH Boydens Vietnam part of Sweco,Hồ Chí Minh,18/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-vien-full-stack-full-stack-developer.35C766DF.html
35C76749,IT Operations Officer,MOTIVES VIETNAM CORPORATION,Hồ Chí Minh,18/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,18/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-operations-officer.35C76749.html
35C76833,CHUYÊN VIÊN LẬP TRÌNH FRONTEND,Tổng công ty Xây dựng số 1 – CTCP,Hồ Chí Minh,18/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,2 - 5,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-lap-trinh-frontend.35C76833.html
35C76834,CHUYÊN VIÊN LẬP TRÌNH MOBILE APP,Tổng công ty Xây dựng số 1 – CTCP,Hồ Chí Minh,18/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 3,Nhân viên,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-lap-trinh-mobile-app.35C76834.html
35C72547,Trưởng nhóm Bảo mật & An toàn CNTT,CÔNG TY CỔ PHẦN DÂY CÁP ĐIỆN VIỆT NAM - CADIVI,Hồ Chí Minh,18/05/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,Cạnh tranh,5 - 8,Trưởng nhóm / Giám sát,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-bao-mat-an-toan-cntt.35C72547.html
35C6D59C,IT - NHÂN VIÊN VẬN HÀNH HỆ THỐNG,CÔNG TY CỔ PHẦN HỌC VIỆN MINH TRÍ THÀNH,Hà Nội,18/05/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,10 Tr - 15 Tr VND,Chưa có kinh nghiệm,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/it-nhan-vien-van-hanh-he-thong.35C6D59C.html
35C6D660,Sales & Marketing Executive,Công Ty Cổ Phần Thương Mại Truyền Thông Tốc Độ (SpeedPos Vietnam),Hồ Chí Minh,18/05/2026,"Bán hàng / Kinh doanh, Nhà hàng / Khách sạn, CNTT - Phần mềm",Nhân viên chính thức,500 - 1.000 USD,2 - 3,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/sales-marketing-executive.35C6D660.html
35C6D684,Data Engineer (Từ 1 Năm Kinh Nghiệm),Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),Hà Nội,18/05/2026,CNTT - Phần mềm,Nhân viên chính thức,10 Tr - 15 Tr VND,1 - 2,Nhân viên,17/06/2026,https://careerviet.vn/vi/tim-viec-lam/data-engineer-tu-1-nam-kinh-nghiem.35C6D684.html
35C7A0B2,Thực tập sinh IT Helpdesk,Công ty Cổ phần Thiết kế và Quản lý Kỹ thuật IMP,Bình Dương,10/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Thực tập,1 Tr - 3 Tr VND,,Sinh viên/ Thực tập sinh,10/07/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-it-helpdesk.35C7A0B2.html
35C7A126,Thực tập sinh chuyển đổi số,CÔNG TY CỔ PHẦN ULTD THỊNH PHÁT,Hà Nội,10/06/2026,CNTT - Phần mềm,Nhân viên chính thức,5 Tr - 6 Tr VND,,Mới tốt nghiệp,12/07/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-chuyen-doi-so.35C7A126.html
35C7A3C3,Nhân viên IT Helpdesk,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG TRUNG NAM - TRUNGNAM,Hồ Chí Minh,11/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,,Mới tốt nghiệp,10/07/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk.35C7A3C3.html
35C7A56A,Helpdesk Intern,DIGI-TEXX Vietnam,Hồ Chí Minh,11/06/2026,CNTT - Phần cứng / Mạng,Thực tập,"3,0 Tr - 3 Tr VND",,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/helpdesk-intern.35C7A56A.html
35C7A661,BUSINESS ANALYST INTERN,Công ty Công nghệ Cổ phần Quốc tế MH Solution,Hà Nội,12/06/2026,CNTT - Phần mềm,Thực tập,1 Tr - 3 Tr VND,,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/business-analyst-intern.35C7A661.html
35C7A6D5,Tư Vấn Triển Khai Phần Mềm Website,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Hồ Chí Minh,12/06/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng, Mới tốt nghiệp / Thực tập","Nhân viên chính thức , Thực tập",4 Tr - 15 Tr VND,,Mới tốt nghiệp,12/07/2026,https://careerviet.vn/vi/tim-viec-lam/tu-van-trien-khai-phan-mem-website.35C7A6D5.html
35C77E96,Cloud Engineer (Fresher),CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Hồ Chí Minh,28/05/2026,CNTT - Phần cứng / Mạng,Nhân viên chính thức,Cạnh tranh,"Basic understanding of cloud computing (AWS, GCP or Azure) — even with limited hands-on experience",Mới tốt nghiệp,28/06/2026,https://careerviet.vn/vi/tim-viec-lam/cloud-engineer-fresher.35C77E96.html
35C75FDE,CHUYÊN VIÊN HỖ TRỢ NGƯỜI DÙNG (IT),Công Ty Cổ Phần Tập Đoàn Bất Động Sản Thắng Lợi,Hồ Chí Minh,14/05/2026,"CNTT - Phần mềm, Bất động sản, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,2 - 3,Nhân viên,15/07/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ho-tro-nguoi-dung-it.35C75FDE.html
35C7611C,Nhân viên IT Helpdesk,Công Ty TNHH May Thêu Giày An Phước,Hồ Chí Minh,14/05/2026,"CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,4 - 10,Nhân viên,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk.35C7611C.html
35C7116E,Trưởng phòng Thiết bị nghiệp vụ,Công ty TNHH PNK,Hà Nội,14/05/2026,"Bưu chính viễn thông, CNTT - Phần mềm",Nhân viên chính thức,Cạnh tranh,Lên đến 3,Quản lý,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/truong-phong-thiet-bi-nghiep-vu.35C7116E.html
35C71122,Kỹ sư tích hợp hệ thống,Công ty TNHH PNK,Hà Nội,14/05/2026,"CNTT - Phần mềm, Bưu chính viễn thông, Cơ khí / Ô tô / Tự động hóa",Nhân viên chính thức,25 Tr - 35 Tr VND,Lên đến 3,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/ky-su-tich-hop-he-thong.35C71122.html
35C71846,Nhân Viên Triển Khai Dự Án Số Hóa,Công ty CP Đầu Tư TM và Phát Triển Công Nghệ FSI,Hồ Chí Minh,14/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,8 Tr - 15 Tr VND,Lên đến 1,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-trien-khai-du-an-so-hoa.35C71846.html
35C71B74,Chuyên viên cao cấp Mạng và Bảo mật,LOTTE FINANCE VIETNAM,Hà Nội,14/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,Cạnh tranh,Trên 3,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-mang-va-bao-mat.35C71B74.html
35C71A3A,NHÂN VIÊN IT XỬ LÝ DỮ LIỆU DATABASE,Công ty TNHH Sài Gòn Stec,Bình Dương,14/05/2026,"CNTT - Phần mềm, CNTT - Phần cứng / Mạng",Nhân viên chính thức,10 Tr - 20 Tr VND,2 - 5,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-it-xu-ly-du-lieu-database.35C71A3A.html
35C719AF,Nhân viên Kỹ thuật Phần cứng – Mạng & Camera,CÔNG TY CỔ PHẦN ĐẦU TƯ TÂN ĐẠI LONG,Hà Nội,14/05/2026,"Điện / Điện tử / Điện lạnh / Điện công nghiệp, CNTT - Phần cứng / Mạng, CNTT - Phần mềm",Nhân viên chính thức,12 Tr - 14 Tr VND,Chưa có kinh nghiệm,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-phan-cung-mang-camera.35C719AF.html
35C71A9A,ATS Software Development Engineer,CÔNG TY TNHH CÔNG NGHIỆP MINDA VIỆT NAM,Hồ Chí Minh,14/05/2026,CNTT - Phần mềm,Nhân viên chính thức,Cạnh tranh,1 - 5,Nhân viên,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/ats-software-development-engineer.35C71A9A.html
35C75E9F,Thực tập sinh Nhân Sự Tổng Hợp,Công ty Cổ phần HouseNow,Hà Nội,14/05/2026,"Nhân sự, Bất động sản, CNTT - Phần mềm",Thực tập,2 Tr - 4 Tr VND,,Sinh viên/ Thực tập sinh,30/06/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-nhan-su-tong-hop.35C75E9F.html
35C75FEA,DATA ENGINEER INTERN,Công ty Công nghệ Cổ phần Quốc tế MH Solution,Hà Nội,14/05/2026,CNTT - Phần mềm,Thực tập,1 Tr - 3 Tr VND,"- Không yêu cầu kinh nghiệm, được Công ty đào tạo bài bản.",Sinh viên/ Thực tập sinh,31/05/2026,https://careerviet.vn/vi/tim-viec-lam/data-engineer-intern.35C75FEA.html
35C7314A,PHP Developer Intern,Công ty TNHH Lửa Á Châu,Hồ Chí Minh,14/05/2026,CNTT - Phần mềm,Thực tập,1 Tr - 2 Tr VND,,Sinh viên/ Thực tập sinh,15/05/2026,https://careerviet.vn/vi/tim-viec-lam/php-developer-intern.35C7314A.html
35C760F9,Thực tập sinh Quản lý Vận hành,Công ty TNHH Công Nghệ LMD,Hồ Chí Minh,14/05/2026,"Dịch vụ khách hàng, CNTT - Phần mềm, Vận chuyển / Giao nhận / Kho vận",Thực tập,"1,5 Tr - 3 Tr VND",,Sinh viên/ Thực tập sinh,31/05/2026,https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-quan-ly-van-hanh.35C760F9.html
35C76122,Backend Developer Internship (Remote),Springer Capital,Hà Nội,14/05/2026,CNTT - Phần mềm,Bán thời gian,100 - 150 USD,,Sinh viên/ Thực tập sinh,13/06/2026,https://careerviet.vn/vi/tim-viec-lam/backend-developer-internship-remote.35C76122.html
35C768E3,HR Intern - Data Analysis & Digitalization,Công ty TNHH Olam Việt Nam,Đồng Nai,19/05/2026,"CNTT - Phần mềm, Nhân sự, Mới tốt nghiệp / Thực tập",Thực tập,Cạnh tranh,,Sinh viên/ Thực tập sinh,16/06/2026,https://careerviet.vn/vi/tim-viec-lam/hr-intern-data-analysis-digitalization.35C768E3.html
